ob_id,pl_name,pl_name_de,pl_name_v,pl_type,material,patronage,kind,title,denom,name,source,pal_name,deanery,adeaconry,diocese,metropoly,parish,type
9 868,Kupin,,,miasto,dr,s,,Michał A,Kościół katolicki ob. greckiego,,"Kołbuk 1998, s. 228 (kam); Skoczylas, Oficjalat Kamieniec Podolski, s. 92.",pod,Smotrycz,Kamieniec Podolski,Lwów,Kijów-Wilno,,świątynia główna
4 967,Faszczówka,,,wieś,dr,s,,NarNMP,Kościół katolicki ob. greckiego,,"Kołbuk 1998, s. 179 (dek. Janów); Duh, Pawlyszyn, Spis parafii 1782 r.; Skoczylas, Oficjalat Brzeżany, s. 69.",rus,Grzymałów,Brzeżany,Lwów,Kijów-Wilno,,świątynia główna
3 720,Krasne,,,wieś,dr,s,,PKrzyża Św.,Kościół katolicki ob. greckiego,,"Kołbuk 1998, s. 180 (dek. Janów, Św. Trójca); Duh, Pawlyszyn, Spis parafii 1782 r.; Skoczylas, Oficjalat Brzeżany, s. 70.",rus,Grzymałów,Brzeżany,Lwów,Kijów-Wilno,,świątynia główna
4 899,Czerniszówka,,,wieś,dr,s,,Demetriusz M,Kościół katolicki ob. greckiego,,"Budzyński, Struktura, s. 138 (dek. Janów); Kołbuk 1998, s. 189 (dek. Skałat); Duh, Pawlyszyn, Spis parafii 1782 r.; Skoczylas, Oficjalat Brzeżany, s. 69.",rus,Grzymałów,Brzeżany,Lwów,Kijów-Wilno,,świątynia główna
6 454,Potylicz,,,miasto,dr,,,PPańskie,Kościół katolicki ob. łacińskiego,,"Litak 1996, s. 364.",beł,Potylicz,,Chełm,Lwów,Potylicz,świątynia pomocnicza
4 998,Wolica,,,wieś,dr,s,,NPNMP,Kościół katolicki ob. greckiego,,"Kołbuk 1998, s. 180 (lw, dek. Janów). Budzyński, Struktura, s. 139 (dek. Trembowla); Skoczylas, Oficjalat Kamieniec Podolski, s. 83.",rus,Satanów,Kamieniec Podolski,Lwów,Kijów-Wilno,,świątynia główna
4 959,Kałaharówka,,Kałacharówka,wieś,dr,s,,OfNMP,Kościół katolicki ob. greckiego,,"Kołbuk 1998, s. 180 (lw, dek. Janów); Budzyński, Struktura, s. 139 (lw, dek. Trembowla); Duh, Pawlyszyn, Spis parafii 1782 r. (OpNMP); Skoczylas, Oficjalat Kamieniec Podolski, s. 80 (pod).",rus,Satanów,Kamieniec Podolski,Lwów,Kijów-Wilno,,świątynia główna
5 035,Borki Małe,,Borki,wieś,dr,s,,Sobór NMP,Kościół katolicki ob. greckiego,,"Kołbuk 1998, s. 179 (dek. Janów); Duh, Pawlyszyn, Spis parafii 1782 r. (Ucieczka do Egiptu NMP); Skoczylas, Oficjalat Brzeżany, s. 69.",rus,Grzymałów,Brzeżany,Lwów,Kijów-Wilno,,świątynia główna
6 013,Rożyska,,,wieś,dr,s,,Michał A,Kościół katolicki ob. greckiego,,"Budzyński, Struktura, s. 136 (dek. Janów); Kołbuk 1998, s. 190 (dek. Skałat); Duh, Pawlyszyn, Spis parafii 1782 r.; Skoczylas, Oficjalat Brzeżany, s. 70.",rus,Grzymałów,Brzeżany,Lwów,Kijów-Wilno,,świątynia główna
4 894,Kaczanówka,,,wieś,dr,s,,Michał A,Kościół katolicki ob. greckiego,,"Budzyński, Struktura, s. 136 (Janów); Kołbuk 1998, s. 189 (dek. Skałat); Duh, Pawlyszyn, Spis parafii 1782 r.; Skoczylas, Oficjalat Brzeżany, s. 69.",rus,Grzymałów,Brzeżany,Lwów,Kijów-Wilno,,świątynia główna
9 493,Bałakiry,,,wieś,dr,s,,PKrzyża Św,Kościół katolicki ob. greckiego,,"Kołbuk 1998, s. 220 (kam); Skoczylas, Oficjalat Kamieniec Podolski, s. 94.",pod,Sołodkowce,Kamieniec Podolski,Lwów,Kijów-Wilno,,świątynia główna
4 997,Zielona,,,wieś,dr,s,,Mikołaj Bp,Kościół katolicki ob. greckiego,,"Kołbuk 1998, s. 180 (dek. Janów); Duh, Pawlyszyn, Spis parafii 1782 r.; Skoczylas, Oficjalat Brzeżany, s. 71.",rus,Grzymałów,Brzeżany,Lwów,Kijów-Wilno,,świątynia główna
9 646,Franówka,,Franpol,wieś,dr,s,,Jan Ew,Kościół katolicki ob. greckiego,,"Kołbuk 1998, s. 223 (m Franpol, kam); Skoczylas, Oficjalat Kamieniec Podolski, s. 94.",pod,Sołodkowce,Kamieniec Podolski,Lwów,Kijów-Wilno,,świątynia główna
19 769,Trokowicze,,,wieś,dr,s,,Św. Trójca,Kościół katolicki ob. greckiego,,"Kołbuk 1998, s. 144; Socjografia, s. 119.",kij,Czerniachów,Kijów,Kijów-Wilno,Kijów-Wilno,,świątynia główna
19 449,Nowopol,,Nowypol,wieś,dr,s,,Michał A,Kościół katolicki ob. greckiego,,"Kołbuk 1998, s. 126; Socjografia, s. 119 (Nowypol).",kij,Czerniachów,Kijów,Kijów-Wilno,Kijów-Wilno,,świątynia główna
19 637,Skołobów,,Skołubow,wieś,dr,s,,OpNMP,Kościół katolicki ob. greckiego,,"Kołbuk 1998, s. 137; Socjografia, s. 119.",kij,Czerniachów,Kijów,Kijów-Wilno,Kijów-Wilno,,świątynia główna
19 125,Iwanowicze,,,wieś,dr,s,,NarNMP,Kościół katolicki ob. greckiego,,"Kołbuk 1998, s. 109; Socjografia, s. 118.",kij,Czerniachów,Kijów,Kijów-Wilno,Kijów-Wilno,,świątynia główna
19 328,Lisowszczyzna,,,wieś,dr,s,,Michał A,Kościół katolicki ob. greckiego,,"Kołbuk 1998, s. 120; Socjografia, s. 119.",kij,Czerniachów,Kijów,Kijów-Wilno,Kijów-Wilno,,świątynia główna
19 708,Suszki,,,wieś,dr,s,,Mikołaj Bp,Kościół katolicki ob. greckiego,,"Kołbuk 1998, s. 140; Socjografia, s. 119.",kij,Czerniachów,Kijów,Kijów-Wilno,Kijów-Wilno,,świątynia główna
19 722,Szersznie,,"Szersznie, k. Radomyśla",wieś,dr,s,,PKrzyża Św,Kościół katolicki ob. greckiego,,"Kołbuk 1998, s. 141; Socjografia, s. 119.",kij,Czerniachów,Kijów,Kijów-Wilno,Kijów-Wilno,,świątynia główna
19 184,Kamienny Bród,,"Kamienny Bród, k. Żytomierza",wieś,dr,s,,PKrzyża Św,Kościół katolicki ob. greckiego,,"Kołbuk 1998, s. 112; Socjografia, s. 118.",kij,Czerniachów,Kijów,Kijów-Wilno,Kijów-Wilno,,świątynia główna
19 892,Żłobicze,,Złobiez,wieś,dr,s,,Jan Ew,Kościół katolicki ob. greckiego,,"Kołbuk 1998, s. 150; Tieodorowicz. I, s. 356 (cerkiew filialna parafii Białoszyce w XIX wieku).",kij,Czerniachów,Kijów,Kijów-Wilno,Kijów-Wilno,,świątynia główna
19 852,Wróblówka,,Rublewka,wieś,dr,s,,OpNMP,Kościół katolicki ob. greckiego,,"Kołbuk 1998, s. 148; Socjografia, s. 114; Wizytacje generalne, s. 332.",kij,Cudnów,Kijów,Kijów-Wilno,Kijów-Wilno,,świątynia główna
11 927,Żołobne,,,wieś,dr,s,,NarNMP,Kościół katolicki ob. greckiego,,"Kołbuk 1998, s. 296.",woł,,,Łuck,Kijów-Wilno,,świątynia główna
12 169,Miropol Nowy,,Miropol,miasto,dr,s,,Michał A,Kościół katolicki ob. greckiego,,"Kołbuk 1998, s. 284 (woł, łuc, Mikołaj Bp); Socjografia, s. 114 (Miropol); Jabłonowski, Ziemie ruskie, nr 9; Wizytacje generalne, s. 381-382 (cerkiew staromiejska).",kij,Cudnów,Kijów,Kijów-Wilno,Kijów-Wilno,,świątynia główna
23 358,Miropol Nowy,,Miropol,miasto,dr,s,,OpNMP,Kościół katolicki ob. greckiego,,"Socjografia, s. 114; Wizytacje generalne, s. 378 (cerkiew nowomiejska).",kij,Cudnów,Kijów,Kijów-Wilno,Kijów-Wilno,,świątynia główna
19 588,Romanówka,,"Romanówka, k. Zwiahla",wieś,dr,s,,Michał A,Kościół katolicki ob. greckiego,,"Kołbuk 1998, s. 134; Socjografia, s. 119.",kij,Czerniachów,Kijów,Kijów-Wilno,Kijów-Wilno,,świątynia główna
19 864,Zabrodzie,,Szczeniów,wieś,dr,s,,OpNMP,Kościół katolicki ob. greckiego,,"Kołbuk 1998, s. 148; Socjografia, s. 152.",kij,Radomyśl,Kijów,Kijów-Wilno,Kijów-Wilno,,świątynia główna
19 765,Torczyn,,,wieś,dr,s,,NarNMP,Kościół katolicki ob. greckiego,,"Kołbuk 1998, s. 143; Socjografia, s. 151.",kij,Radomyśl,Kijów,Kijów-Wilno,Kijów-Wilno,,świątynia główna
19 504,Piatka,,Piatki,miasto,dr,s,,ZmPańskie,Kościół katolicki ob. greckiego,,"Kołbuk 1998, s. 130 (WnPańskie); Socjografia, s. 114; Wizytacje generalne, s. 251-255.",kij,Cudnów,Kijów,Kijów-Wilno,Kijów-Wilno,,świątynia główna
19 782,Turczynówka,,Turczanówka,wieś,dr,s,,Michał A,Kościół katolicki ob. greckiego,,"Kołbuk 1998, s. 144; Socjografia, s. 115; Wizytacje generalne, s. 262.",kij,Cudnów,Kijów,Kijów-Wilno,Kijów-Wilno,,świątynia główna
18 846,Babuszki,,,wieś,dr,s,,Bazyli W,Kościół katolicki ob. greckiego,,"Kołbuk 1998, s. 95; Socjografia, s. 113; Wizytacje generalne, s. 271.",kij,Cudnów,Kijów,Kijów-Wilno,Kijów-Wilno,,świątynia główna
11 587,Bułdyczów,,Bułdyczew,wieś,dr,s,,Jan Ew,Kościół katolicki ob. greckiego,,"Kołbuk 1998, s. 99 (woł); Socjografia, s. 95; Jabłonowski, Ziemie ruskie, nr 9; Wizytacje generalne, s. 363-364.",kij,Cudnów,Kijów,Kijów-Wilno,Kijów-Wilno,,świątynia główna
19 259,Kozary,,Kozarka,wieś,dr,s,,Onufry P,Kościół katolicki ob. greckiego,,"Kołbuk 1998, s. 116; Socjografia, s. 114; Wizytacje generalne, s. 367.",kij,Cudnów,Kijów,Kijów-Wilno,Kijów-Wilno,,świątynia główna
19 676,Starosiele,,"Starosiele, k. Żytomierza, Starosielce",wieś,dr,s,,Michał A,Kościół katolicki ob. greckiego,,"Kołbuk 1998, s. 139; Socjografia, s. 112 (Starosielce).",kij,Chodorków,Kijów,Kijów-Wilno,Kijów-Wilno,,świątynia główna
19 731,Szumsk,,,wieś,dr,s,,NarNMP,Kościół katolicki ob. greckiego,,"Kołbuk 1998, s. 142 (NarPańskie); Socjografia, s. 161; Wizytacje generalne, s. 186.",kij,Żytomierz,Kijów,Kijów-Wilno,Kijów-Wilno,,świątynia główna
10 005,Nowa Wieś,,Nowa Słoboda,wieś,dr,s,,Bazyli W,Kościół katolicki ob. greckiego,,"Kołbuk 1998, s. 230 (kam); Skoczylas, Oficjalat Kamieniec Podolski, s. 95.",pod,Sołodkowce,Kamieniec Podolski,Lwów,Kijów-Wilno,,świątynia główna
10 186,Skazińce,,"Skazińce, k. Kuźmina",wieś,dr,s,,Michał A,Kościół katolicki ob. greckiego,,"Kołbuk 1998, s. 234 (kam); Skoczylas, Oficjalat Kamieniec Podolski, s. 96.",pod,Sołodkowce,Kamieniec Podolski,Lwów,Kijów-Wilno,,świątynia główna
3 553,Grzymałów,,,miasto,dr,s,,OpNMP,Kościół katolicki ob. greckiego,,"Kołbuk 1998, s. 179 (dek. Janów); Duh, Pawlyszyn, Spis parafii 1782 r.; Skoczylas, Oficjalat Brzeżany, s. 69.",rus,Grzymałów,Brzeżany,Lwów,Kijów-Wilno,,świątynia główna
9 602,Dachnówka,,,wieś,dr,s,,Demetriusz M,Kościół katolicki ob. greckiego,,"Kołbuk 1998, s. 222 (kam); Skoczylas, Oficjalat Kamieniec Podolski, s. 80.",pod,Satanów,Kamieniec Podolski,Lwów,Kijów-Wilno,,świątynia główna
22 924,Skotyniany,,,wieś,dr,s,,NarPańskie,Kościół katolicki ob. greckiego,,"Skoczylas, Oficjalat Kamieniec Podolski, s. 82.",pod,Satanów,Kamieniec Podolski,Lwów,Kijów-Wilno,,świątynia główna
10 302,Turczyńce,,,wieś,dr,s,,NarNMP,Kościół katolicki ob. greckiego,,"Kołbuk 1998, s. 237 (kam); Skoczylas, Oficjalat Kamieniec Podolski, s. 83.",pod,Satanów,Kamieniec Podolski,Lwów,Kijów-Wilno,,świątynia główna
22 928,Wierzchowce,,Zwierzchowce,wieś,dr,k,,Symeon Słupnik,Kościół katolicki ob. greckiego,,"Skoczylas, Oficjalat Kamieniec Podolski, s. 83.",pod,Satanów,Kamieniec Podolski,Lwów,Kijów-Wilno,,świątynia główna
22 921,Satanów,,"Spasówka, Folwarki Preobrażeńskie, Folwarki Bohosławskie, Bohusławka",miasto,dr,s,,Mikołaj Bp,Kościół katolicki ob. greckiego,,"Skoczylas, Oficjalat Kamieniec Podolski, s. 82.",pod,Satanów,Kamieniec Podolski,Lwów,Kijów-Wilno,,świątynia główna
3 531,Gliniany,,,miasto,dr,k,,ObjPańskie,Kościół katolicki ob. greckiego,,"Kołbuk 1998, s. 178 (s);  Skoczylas, Niedatowanyj rejestr, s. 544; Duh, Pawlyszyn, Spis parafii 1782 r. (WnPańskie); Skoczylas, Oficjalat Lwów, s. 121 (na przedmieściu, ""Zastawska"").",rus,Gliniany,Lwów,Lwów,Kijów-Wilno,,świątynia główna
19 709,Synhury,,"Syngury, Syngóry",wieś,dr,s,,PKrzyża Św,Kościół katolicki ob. greckiego,,"Kołbuk 1998, s. 141; Socjografia, s. 161 (Syngury); Wizytacje generalne, s. 190.",kij,Żytomierz,Kijów,Kijów-Wilno,Kijów-Wilno,,świątynia główna
12 854,Połonne,,Baranówka,miasto,mr,s,,Anna,Kościół katolicki ob. łacińskiego,,"Litak 1996, s. 392.",woł,Zasław,Łuck,Łuck,Lwów,,świątynia główna
22 920,Satanów,,"Spasówka, Folwarki Preobrażeńskie, Folwarki Bohosławskie, Bohusławka",miasto,,,zak,Św. Trójca,Kościół katolicki ob. greckiego,Bazylianie,"Kołbuk 1998, s. 351; Flaga, Zakony męskie, s. 213; Skoczylas, Oficjalat Kamieniec Podolski, s. 81.",pod,Satanów,Kamieniec Podolski,Lwów,Kijów-Wilno,,świątynia główna
4 934,Uwsie,,,wieś,dr,s,,Michał A,Kościół katolicki ob. greckiego,,"Kołbuk 1998, s. 174 (poddają jej istnienie pod wątpliwość, dek. Brzeżany); Budzyński, Struktura, s. 134; Duh, Pawlyszyn, Spis parafii 1782 r.; Skoczylas pomija tę cerkiew (Oficjalat Brzeżany, s. 73-77).",rus,Kozłów,Brzeżany,Lwów,Kijów-Wilno,,świątynia główna
22 591,Zasław,,,miasto,,,zak,Józef OblNMP,Kościół katolicki ob. łacińskiego,Misjonarze,"Litak 1996, s. 524.",woł,Zasław,Łuck,Łuck,Lwów,,świątynia pomocnicza
12 165,Minkowce,,,wieś,dr,s,,NarNMP,Kościół katolicki ob. greckiego,,"Kołbuk 1998, s. 284.",woł,,,Łuck,Kijów-Wilno,,świątynia główna
5 260,Czernichowce,,,wieś,dr,s,,Św. Trójca,Kościół katolicki ob. greckiego,,"Kołbuk 1998, s. 192 (rus, lw, dek. Tarnopol, NarNMP); Duh, Pawlyszyn, Spis parafii 1782 r. (pomija tę parafię); Skoczylas, Oficjalat Brzeżany, s. 85-89 (pomija tę parafię); Skoczylas, Generalne wizytacje, s. 362 (lw, dek. Zbaraż); Budzyński, Kresy, s. 48 (łuc, dek. Zbaraż), mapa 26.",woł,,,Łuck,Kijów-Wilno,,świątynia główna
12 845,Manaczyn,,,wieś,dr,s,,,Kościół katolicki ob. łacińskiego,,"Litak 1996, s. 392 (miasto).",woł,Zbaraż,Łuck,Łuck,Lwów,,świątynia główna
18 871,Białacerkiew,,,wieś,dr,s,,Piotr i Paweł AAp,Kościół katolicki ob. greckiego,,"Kołbuk 1998, s. 96; Socjografia, s. 103.",kij,Białacerkiew,Kijów,Kijów-Wilno,Kijów-Wilno,,świątynia główna
19 054,Fursy,,Fursianka,wieś,dr,k,,Jan Ew,Kościół katolicki ob. greckiego,,"Kołbuk 1998, s. 105; Socjografia, s. 103 (Fursianka, patronat Franciszka Ksawerego Branickiego, hetmana wielkiego koronnego).",kij,Białacerkiew,Kijów,Kijów-Wilno,Kijów-Wilno,,świątynia główna
17 901,Dziuńków,,"Dziunków, Dzunków",miasto,dr,s,,ZwNMP,Kościół katolicki ob. greckiego,,"Kołbuk 1998, s. 105 (Dziunków); Socjografia, s. 156 (Dzunków, kij).",brac,Wołodarka,Kijów,Kijów-Wilno,Kijów-Wilno,,świątynia główna
17 900,Dziuńków,,"Dziunków, Dzunków",miasto,dr,s,,Michał A,Kościół katolicki ob. greckiego,,"Kołbuk 1998, s. 105 (Dziunków); Socjografia, s. 156 (Dzunków, kij).",brac,Wołodarka,Kijów,Kijów-Wilno,Kijów-Wilno,,świątynia główna
19 602,Rudesioło,,"Rude Sioło, Rudoselie",wieś,dr,s,,Św. Trójca,Kościół katolicki ob. greckiego,,"Kołbuk 1998, s. 135; Socjografia, s. 157 (Rudoselie).",kij,Wołodarka,Kijów,Kijów-Wilno,Kijów-Wilno,,świątynia główna
19 797,Wasylicha,,"Wasylówka, Wasilówka",wieś,dr,s,,Stefan Archidiakon,Kościół katolicki ob. greckiego,,"Kołbuk 1998, s. 145; Socjografia, s. 158 (Wasylówka).",kij,Wołodarka,Kijów,Kijów-Wilno,Kijów-Wilno,,świątynia główna
19 050,Erczyki Wielkie,,"Wielkie Jerczyki, Jerczyki Wielkie",wieś,dr,s,,Jan Ew,Kościół katolicki ob. greckiego,,"Kołbuk 1998, s. 105; Socjografia, s. 158 (Wielkie Jerczyki).",kij,Wołodarka,Kijów,Kijów-Wilno,Kijów-Wilno,,świątynia główna
18 535,Szyrmówka,,"Szermówka, Szarmowka",wieś,dr,s,,NarNMP,Kościół katolicki ob. greckiego,,"Kołbuk 1998, s. 142; Socjografia, s. 106 (Szarmowka).",brac,Białołówka,Kijów,Kijów-Wilno,Kijów-Wilno,,świątynia główna
6 783,Humniska,,,wieś,dr,k,,Michał A,Kościół katolicki ob. greckiego,,"Kołbuk 1998, s. 306.",beł,Busk,Bełz,Chełm,Kijów-Wilno,,świątynia główna
19 438,Niemirówka,,"Synhaje, Singaj",wieś,dr,s,,Michał A,Kościół katolicki ob. greckiego,,"Kołbuk 1998, s. 126 (jako parafia); Tieodorowicz, I, s. 352-353 (niegdyś cerkiew w Synhajach).",kij,Owrucz,Kijów,Kijów-Wilno,Kijów-Wilno,Bechy,świątynia pomocnicza
19 791,Uszomierz,,Uszomirz,miasto,dr,s,,Piotr i Paweł AAp,Kościół katolicki ob. greckiego,,"Kołbuk 1998, s. 145; Socjografia, s. 120.",kij,Czerniachów,Kijów,Kijów-Wilno,Kijów-Wilno,,świątynia główna
18 961,Chodaki,,,wieś,dr,s,,OpNMP,Kościół katolicki ob. greckiego,,"Kołbuk 1998, s. 101; Socjografia, s. 141.",kij,Owrucz,Kijów,Kijów-Wilno,Kijów-Wilno,,świątynia główna
19 173,Kaleńskie,,,wieś,dr,s,,OpNMP,Kościół katolicki ob. greckiego,,"Kołbuk 1998, s. 111 (prawdopodobnie w dekanacie Owrucz).",kij,Owrucz,Kijów,Kijów-Wilno,Kijów-Wilno,,świątynia główna
19 475,Ostapy,,,wieś,dr,s,,OpNMP,Kościół katolicki ob. greckiego,,"Kołbuk 1998, s. 128; Socjografia, s. 98 (patronat opactwa owruckiego).",kij,Barasze,Kijów,Kijów-Wilno,Kijów-Wilno,,świątynia główna
18 807,Żytomierz,,,miasto,mr,,kat,WnNMP,Kościół katolicki ob. łacińskiego,,"Litak 1996, s. 371; Chachaj, Rozwój sieci świątyń katolickich, s. 19-23.",kij,Żytomierz,,Kijów,Lwów,,świątynia główna
12 444,Radulin,,,wieś,dr,s,,Michał A,Kościół katolicki ob. greckiego,,"Kołbuk 1998, s. 289.",woł,,,Łuck,Kijów-Wilno,,świątynia główna
18 835,Andrejowicze,,"Andryjowka, Andrzejewicze",wieś,dr,s,,NarNMP,Kościół katolicki ob. greckiego,,"Kołbuk 1998, s. 95; Socjografia, s. 97 (Andryjowka).",kij,Barasze,Kijów,Kijów-Wilno,Kijów-Wilno,,świątynia główna
19 855,Wyhów,,"Wyhówka, Wyhowo",wieś,dr,s,,PKrzyża Św,Kościół katolicki ob. greckiego,,"Kołbuk 1998, s. 148; Socjografia, s. 99 (Wyhówka).",kij,Barasze,Kijów,Kijów-Wilno,Kijów-Wilno,,świątynia główna
11 733,Hłumcza Wielka,,"Hłumce, Wielka Hłumcza",wieś,dr,s,,Prakseda PM,Kościół katolicki ob. greckiego,,"Kołbuk 1998, s. 107 (woł); Socjografia, s. 97 (Hłumce); Jabłonowski, Ziemie ruskie, nr 5.",kij,Barasze,Kijów,Kijów-Wilno,Kijów-Wilno,,świątynia główna
19 619,Serby,,,wieś,dr,s,,Michał A,Kościół katolicki ob. greckiego,,"Kołbuk 1998, s. 136; Socjografia, s. 98.",kij,Barasze,Kijów,Kijów-Wilno,Kijów-Wilno,,świątynia główna
12 373,Podłuby,,Podłubce,wieś,dr,s,,ZmPańskie,Kościół katolicki ob. greckiego,,"Kołbuk 1998, s. 131 (woł); Socjografia, s. 98 (Podłubce); Jabłonowski, Ziemie ruskie, nr 5.",kij,Barasze,Kijów,Kijów-Wilno,Kijów-Wilno,,świątynia główna
18 230,Michałówka,,"Michałówka, k. Jampola, Michajłówka",wieś,dr,k,,Michał A,Kościół katolicki ob. greckiego,,"Kołbuk 1998, s. 124 (brac); Socjografia, s. 47 (patronat Teodora Potockiego, starosty jarudzkiego); Jabłonowski, Ziemie ruskie, nr 10.",pod,Jaruga,Kijów,Kijów-Wilno,Kijów-Wilno,,świątynia główna
11 807,Iwaszkówka,,,wieś,dr,d,,WnPańskie,Kościół katolicki ob. greckiego,,"Kołbuk 1998, s. 109 (kij-wil); Socjografia, s. 118-120 (brak cerkiw w dek. Czerniachów).",woł,,,Łuck,Kijów-Wilno,,świątynia główna
6 719,Nabróż,,,wieś,dr,s,,PPańskie,Kościół katolicki ob. greckiego,,"Kołbuk 1998, s. 304.",beł,Tyszowce,Chełm,Chełm,Kijów-Wilno,,świątynia główna
6 731,Steniatyn,,,wieś,dr,s,,Jerzy M,Kościół katolicki ob. greckiego,,"Kołbuk 1998, s. 304.",beł,Tyszowce,Chełm,Chełm,Kijów-Wilno,,świątynia główna
6 713,Kmiczyn,,,wieś,dr,s,,OpNMP,Kościół katolicki ob. greckiego,,"Kołbuk 1998, s. 304.",beł,Tyszowce,Chełm,Chełm,Kijów-Wilno,,świątynia główna
19 049,Erczyki Małe,,Jerczyki Małe,wieś,dr,s,,Michał A,Kościół katolicki ob. greckiego,,"Kołbuk 1998, s. 105; Socjografia, s. 156 (Jerczyki Małe).",kij,Wołodarka,Kijów,Kijów-Wilno,Kijów-Wilno,,świątynia główna
18 862,Bereźna,,"Berezna, Berezianka",wieś,dr,s,,NarNMP,Kościół katolicki ob. greckiego,,"Kołbuk 1998, s. 96 (Berezna); Socjografia, s. 156 (Berezianka).",kij,Wołodarka,Kijów,Kijów-Wilno,Kijów-Wilno,,świątynia główna
18 905,Borodanie,,Borodany,wieś,dr,s,,ZmPańskie,Kościół katolicki ob. greckiego,,"Kołbuk 1998, s. 98 (prawdopodobnie w dekanacie Bohusław).",kij,Bohusław,Kijów,Kijów-Wilno,Kijów-Wilno,,świątynia główna
18 959,Chochotwa,,Chochutwa,wieś,dr,s,,NarPańskie,Kościół katolicki ob. greckiego,,"Kołbuk 1998, s. 100; Socjografia, s. 108, 130 (dek. Korsuń).",kij,Bohusław,Kijów,Kijów-Wilno,Kijów-Wilno,,świątynia główna
18 896,Bohusław,,Bogusław,wieś,dr,s,,OpNMP,Kościół katolicki ob. greckiego,,"Kołbuk 1998, s. 97; Socjografia, s. 108.",kij,Bohusław,Kijów,Kijów-Wilno,Kijów-Wilno,,świątynia główna
19 393,Mironówka,,,wieś,dr,k,,Michał A,Kościół katolicki ob. greckiego,,"Kołbuk 1998, s. 124; Socjografia, s. 108 (patronat Stanisława Rzewuskiego, chorążego Wielkiego Księstwa Litewskiego).",kij,Bohusław,Kijów,Kijów-Wilno,Kijów-Wilno,,świątynia główna
19 751,Teleszówka,,Teleszowska,wieś,dr,s,,PPańskie,Kościół katolicki ob. greckiego,,"Kołbuk 1998, s. 143; Socjografia, s. 109 (Teleszowska).",kij,Bohusław,Kijów,Kijów-Wilno,Kijów-Wilno,,świątynia główna
19 825,Wincentówka,,,wieś,dr,s,,Mikołaj Bp,Kościół katolicki ob. greckiego,,"Kołbuk 1998, s. 146; Socjografia, s. 109.",kij,Bohusław,Kijów,Kijów-Wilno,Kijów-Wilno,,świątynia główna
19 900,Żytnie Góry,,,wieś,dr,s,,Józef Obl,Kościół katolicki ob. greckiego,,"Kołbuk 1998, s. 150; Socjografia, s. 109.",kij,Bohusław,Kijów,Kijów-Wilno,Kijów-Wilno,,świątynia główna
6 784,Kędzierzawce,,,wieś,dr,s,,Demetriusz M,Kościół katolicki ob. greckiego,,"Kołbuk 1998, s. 306.",beł,Busk,Bełz,Chełm,Kijów-Wilno,,świątynia główna
6 738,Zubowice,,,wieś,dr,s,,Michał A,Kościół katolicki ob. greckiego,,"Kołbuk 1998, s. 304.",beł,Tyszowce,Chełm,Chełm,Kijów-Wilno,,świątynia główna
6 734,Wakijów,,,wieś,dr,s,,WnNMP,Kościół katolicki ob. greckiego,,"Kołbuk 1998, s. 304.",beł,Tyszowce,Chełm,Chełm,Kijów-Wilno,,świątynia główna
6 730,Stara Wieś,,,wieś,dr,s,,Roman i Dawid MM,Kościół katolicki ob. greckiego,,"Kołbuk 1998, s. 304.",beł,Tyszowce,Chełm,Chełm,Kijów-Wilno,,świątynia główna
6 735,Wasylów,,,wieś,dr,s,,Św. Duch,Kościół katolicki ob. greckiego,,"Kołbuk 1998, s. 304.",beł,Tyszowce,Chełm,Chełm,Kijów-Wilno,,świątynia główna
6 532,Tyszowce,,,miasto,dr,k,,Nicetas Patriarcha,Kościół katolicki ob. greckiego,,"Kołbuk 1998, s. 304.",beł,Tyszowce,Chełm,Chełm,Kijów-Wilno,,świątynia główna
5 635,Turowiec,,,wieś,dr,s,,Barbara PM,Kościół katolicki ob. greckiego,,"Kołbuk 1998, s. 298.",rus,Chełm,Chełm,Chełm,Kijów-Wilno,,świątynia główna
19 161,Juchny,,"Jachnów, Jachny",wieś,dr,s,,NarNMP,Kościół katolicki ob. greckiego,,"Kołbuk 1998, s. 111; Socjografia, s. 108 (Jachnów).",kij,Bohusław,Kijów,Kijów-Wilno,Kijów-Wilno,,świątynia główna
19 714,Szarki,,Szarkowka,wieś,dr,s,,Konstantyn i Helena,Kościół katolicki ob. greckiego,,"Kołbuk 1998, s. 141; Socjografia, s. 109 (Szarkowka).",kij,Bohusław,Kijów,Kijów-Wilno,Kijów-Wilno,,świątynia główna
19 834,Wołnianka Wielka,,"Wełnianka, Wownianka, Wornianka Wielka",wieś,dr,s,,Św. Trójca,Kościół katolicki ob. greckiego,,"Kołbuk 1998, s. 147; Socjografia, s. 104 (Wełnianka).",kij,Białacerkiew,Kijów,Kijów-Wilno,Kijów-Wilno,,świątynia główna
19 628,Siniawa,,,wieś,dr,s,,Mikołaj Bp,Kościół katolicki ob. greckiego,,"Kołbuk 1998, s. 136; Socjografia, s. 104.",kij,Białacerkiew,Kijów,Kijów-Wilno,Kijów-Wilno,,świątynia główna
18 860,Berezianka Mała,,Mała Berezówka,wieś,dr,k,,OpNMP,Kościół katolicki ob. greckiego,,"Kołbuk 1998, s. 96; Socjografia, s. 103.",kij,Białacerkiew,Kijów,Kijów-Wilno,Kijów-Wilno,,świątynia główna
