name,table,community,community_code,land,table_title,table_abbr,viv_e,index,poll,year,value,villages_value,near_value
wyszogrod,0605,great_poland,grtplnd,Great Poland,"Great Poland  Voivodeships of Mazowsze (districts of Ciechanów, Rożan, Wyszogród,and Zakroszyn) and Sieradz",gp_maz_and_sier,maz,maz_wyszgrd,1800,1748,909,,
wyszogrod,0605,great_poland,grtplnd,Great Poland,"Great Poland  Voivodeships of Mazowsze (districts of Ciechanów, Rożan, Wyszogród,and Zakroszyn) and Sieradz",gp_maz_and_sier,maz,maz_wyszgrd,1800,1749,1000,,
wyszogrod,0605,great_poland,grtplnd,Great Poland,"Great Poland  Voivodeships of Mazowsze (districts of Ciechanów, Rożan, Wyszogród,and Zakroszyn) and Sieradz",gp_maz_and_sier,maz,maz_wyszgrd,1800,1754,1200,,
wyszogrod,0605,great_poland,grtplnd,Great Poland,"Great Poland  Voivodeships of Mazowsze (districts of Ciechanów, Rożan, Wyszogród,and Zakroszyn) and Sieradz",gp_maz_and_sier,maz,maz_wyszgrd,1800,1755,1400,,
wyszogrod,0605,great_poland,grtplnd,Great Poland,"Great Poland  Voivodeships of Mazowsze (districts of Ciechanów, Rożan, Wyszogród,and Zakroszyn) and Sieradz",gp_maz_and_sier,maz,maz_wyszgrd,1800,1762,1800,,
wyszogrod,0605,great_poland,grtplnd,Great Poland,"Great Poland  Voivodeships of Mazowsze (districts of Ciechanów, Rożan, Wyszogród,and Zakroszyn) and Sieradz",gp_maz_and_sier,maz,maz_wyszgrd,1800,1763,1800,,
wyszogrod,0605,great_poland,grtplnd,Great Poland,"Great Poland  Voivodeships of Mazowsze (districts of Ciechanów, Rożan, Wyszogród,and Zakroszyn) and Sieradz",gp_maz_and_sier,maz,maz_wyszgrd,1800,1764,1800,,
zloczew,0605,great_poland,grtplnd,Great Poland,"Great Poland  Voivodeships of Mazowsze (districts of Ciechanów, Rożan, Wyszogród,and Zakroszyn) and Sieradz",gp_maz_and_sier,swr,swr_zlczw,100,1718,399,,
zloczew,0605,great_poland,grtplnd,Great Poland,"Great Poland  Voivodeships of Mazowsze (districts of Ciechanów, Rożan, Wyszogród,and Zakroszyn) and Sieradz",gp_maz_and_sier,swr,swr_zlczw,100,1720,150,,
zloczew,0605,great_poland,grtplnd,Great Poland,"Great Poland  Voivodeships of Mazowsze (districts of Ciechanów, Rożan, Wyszogród,and Zakroszyn) and Sieradz",gp_maz_and_sier,swr,swr_zlczw,100,1721,180,,
zloczew,0605,great_poland,grtplnd,Great Poland,"Great Poland  Voivodeships of Mazowsze (districts of Ciechanów, Rożan, Wyszogród,and Zakroszyn) and Sieradz",gp_maz_and_sier,swr,swr_zlczw,100,1724,300,,
zloczew,0605,great_poland,grtplnd,Great Poland,"Great Poland  Voivodeships of Mazowsze (districts of Ciechanów, Rożan, Wyszogród,and Zakroszyn) and Sieradz",gp_maz_and_sier,swr,swr_zlczw,100,1729,250,,
zloczew,0605,great_poland,grtplnd,Great Poland,"Great Poland  Voivodeships of Mazowsze (districts of Ciechanów, Rożan, Wyszogród,and Zakroszyn) and Sieradz",gp_maz_and_sier,swr,swr_zlczw,100,1731,200,,
zloczew,0605,great_poland,grtplnd,Great Poland,"Great Poland  Voivodeships of Mazowsze (districts of Ciechanów, Rożan, Wyszogród,and Zakroszyn) and Sieradz",gp_maz_and_sier,swr,swr_zlczw,100,1732,200,,
zloczew,0605,great_poland,grtplnd,Great Poland,"Great Poland  Voivodeships of Mazowsze (districts of Ciechanów, Rożan, Wyszogród,and Zakroszyn) and Sieradz",gp_maz_and_sier,swr,swr_zlczw,100,1733,250,,
zloczew,0605,great_poland,grtplnd,Great Poland,"Great Poland  Voivodeships of Mazowsze (districts of Ciechanów, Rożan, Wyszogród,and Zakroszyn) and Sieradz",gp_maz_and_sier,swr,swr_zlczw,100,1734,250,,
zloczew,0605,great_poland,grtplnd,Great Poland,"Great Poland  Voivodeships of Mazowsze (districts of Ciechanów, Rożan, Wyszogród,and Zakroszyn) and Sieradz",gp_maz_and_sier,swr,swr_zlczw,100,1735,250,,
zloczew,0605,great_poland,grtplnd,Great Poland,"Great Poland  Voivodeships of Mazowsze (districts of Ciechanów, Rożan, Wyszogród,and Zakroszyn) and Sieradz",gp_maz_and_sier,swr,swr_zlczw,100,1736,250,,
zloczew,0605,great_poland,grtplnd,Great Poland,"Great Poland  Voivodeships of Mazowsze (districts of Ciechanów, Rożan, Wyszogród,and Zakroszyn) and Sieradz",gp_maz_and_sier,swr,swr_zlczw,100,1737,250,,
zloczew,0605,great_poland,grtplnd,Great Poland,"Great Poland  Voivodeships of Mazowsze (districts of Ciechanów, Rożan, Wyszogród,and Zakroszyn) and Sieradz",gp_maz_and_sier,swr,swr_zlczw,100,1738,200,,
zloczew,0605,great_poland,grtplnd,Great Poland,"Great Poland  Voivodeships of Mazowsze (districts of Ciechanów, Rożan, Wyszogród,and Zakroszyn) and Sieradz",gp_maz_and_sier,swr,swr_zlczw,100,1739,100,,
zloczew,0605,great_poland,grtplnd,Great Poland,"Great Poland  Voivodeships of Mazowsze (districts of Ciechanów, Rożan, Wyszogród,and Zakroszyn) and Sieradz",gp_maz_and_sier,swr,swr_zlczw,100,1741,200,,
zloczew,0605,great_poland,grtplnd,Great Poland,"Great Poland  Voivodeships of Mazowsze (districts of Ciechanów, Rożan, Wyszogród,and Zakroszyn) and Sieradz",gp_maz_and_sier,swr,swr_zlczw,100,1743,200,,
zloczew,0605,great_poland,grtplnd,Great Poland,"Great Poland  Voivodeships of Mazowsze (districts of Ciechanów, Rożan, Wyszogród,and Zakroszyn) and Sieradz",gp_maz_and_sier,swr,swr_zlczw,100,1751,100,,
zloczew,0605,great_poland,grtplnd,Great Poland,"Great Poland  Voivodeships of Mazowsze (districts of Ciechanów, Rożan, Wyszogród,and Zakroszyn) and Sieradz",gp_maz_and_sier,swr,swr_zlczw,100,1760,100,,
zloczew,0605,great_poland,grtplnd,Great Poland,"Great Poland  Voivodeships of Mazowsze (districts of Ciechanów, Rożan, Wyszogród,and Zakroszyn) and Sieradz",gp_maz_and_sier,swr,swr_zlczw,100,1761,180,,
zloczew,0605,great_poland,grtplnd,Great Poland,"Great Poland  Voivodeships of Mazowsze (districts of Ciechanów, Rożan, Wyszogród,and Zakroszyn) and Sieradz",gp_maz_and_sier,swr,swr_zlczw,100,1762,100,,
zloczew,0605,great_poland,grtplnd,Great Poland,"Great Poland  Voivodeships of Mazowsze (districts of Ciechanów, Rożan, Wyszogród,and Zakroszyn) and Sieradz",gp_maz_and_sier,swr,swr_zlczw,100,1763,100,,
zloczew,0605,great_poland,grtplnd,Great Poland,"Great Poland  Voivodeships of Mazowsze (districts of Ciechanów, Rożan, Wyszogród,and Zakroszyn) and Sieradz",gp_maz_and_sier,swr,swr_zlczw,100,1764,100,,
totals_blaszkow,0605,great_poland,grtplnd,Great Poland,"Great Poland  Voivodeships of Mazowsze (districts of Ciechanów, Rożan, Wyszogród,and Zakroszyn) and Sieradz",gp_maz_and_sier,,NA_ttls_blszkw,6486,1717,1419,,
totals_blaszkow,0605,great_poland,grtplnd,Great Poland,"Great Poland  Voivodeships of Mazowsze (districts of Ciechanów, Rożan, Wyszogród,and Zakroszyn) and Sieradz",gp_maz_and_sier,,NA_ttls_blszkw,6486,1718,1818,,
totals_blaszkow,0605,great_poland,grtplnd,Great Poland,"Great Poland  Voivodeships of Mazowsze (districts of Ciechanów, Rożan, Wyszogród,and Zakroszyn) and Sieradz",gp_maz_and_sier,,NA_ttls_blszkw,6486,1719,1746,,
totals_blaszkow,0605,great_poland,grtplnd,Great Poland,"Great Poland  Voivodeships of Mazowsze (districts of Ciechanów, Rożan, Wyszogród,and Zakroszyn) and Sieradz",gp_maz_and_sier,,NA_ttls_blszkw,6486,1720,4188,,
totals_blaszkow,0605,great_poland,grtplnd,Great Poland,"Great Poland  Voivodeships of Mazowsze (districts of Ciechanów, Rożan, Wyszogród,and Zakroszyn) and Sieradz",gp_maz_and_sier,,NA_ttls_blszkw,6486,1721,5121,,
totals_blaszkow,0605,great_poland,grtplnd,Great Poland,"Great Poland  Voivodeships of Mazowsze (districts of Ciechanów, Rożan, Wyszogród,and Zakroszyn) and Sieradz",gp_maz_and_sier,,NA_ttls_blszkw,6486,1722,990,,
totals_blaszkow,0605,great_poland,grtplnd,Great Poland,"Great Poland  Voivodeships of Mazowsze (districts of Ciechanów, Rożan, Wyszogród,and Zakroszyn) and Sieradz",gp_maz_and_sier,,NA_ttls_blszkw,6486,1723,1220,,
totals_blaszkow,0605,great_poland,grtplnd,Great Poland,"Great Poland  Voivodeships of Mazowsze (districts of Ciechanów, Rożan, Wyszogród,and Zakroszyn) and Sieradz",gp_maz_and_sier,,NA_ttls_blszkw,6486,1724,2520,,
totals_blaszkow,0605,great_poland,grtplnd,Great Poland,"Great Poland  Voivodeships of Mazowsze (districts of Ciechanów, Rożan, Wyszogród,and Zakroszyn) and Sieradz",gp_maz_and_sier,,NA_ttls_blszkw,6486,1725,880,,
totals_blaszkow,0605,great_poland,grtplnd,Great Poland,"Great Poland  Voivodeships of Mazowsze (districts of Ciechanów, Rożan, Wyszogród,and Zakroszyn) and Sieradz",gp_maz_and_sier,,NA_ttls_blszkw,6486,1726,1510,,
totals_blaszkow,0605,great_poland,grtplnd,Great Poland,"Great Poland  Voivodeships of Mazowsze (districts of Ciechanów, Rożan, Wyszogród,and Zakroszyn) and Sieradz",gp_maz_and_sier,,NA_ttls_blszkw,6486,1727,2320,,
totals_blaszkow,0605,great_poland,grtplnd,Great Poland,"Great Poland  Voivodeships of Mazowsze (districts of Ciechanów, Rożan, Wyszogród,and Zakroszyn) and Sieradz",gp_maz_and_sier,,NA_ttls_blszkw,6486,1728,1380,,
totals_blaszkow,0605,great_poland,grtplnd,Great Poland,"Great Poland  Voivodeships of Mazowsze (districts of Ciechanów, Rożan, Wyszogród,and Zakroszyn) and Sieradz",gp_maz_and_sier,,NA_ttls_blszkw,6486,1729,2830,,
totals_blaszkow,0605,great_poland,grtplnd,Great Poland,"Great Poland  Voivodeships of Mazowsze (districts of Ciechanów, Rożan, Wyszogród,and Zakroszyn) and Sieradz",gp_maz_and_sier,,NA_ttls_blszkw,6486,1731,3600,,
totals_blaszkow,0605,great_poland,grtplnd,Great Poland,"Great Poland  Voivodeships of Mazowsze (districts of Ciechanów, Rożan, Wyszogród,and Zakroszyn) and Sieradz",gp_maz_and_sier,,NA_ttls_blszkw,6486,1732,2650,,
totals_blaszkow,0605,great_poland,grtplnd,Great Poland,"Great Poland  Voivodeships of Mazowsze (districts of Ciechanów, Rożan, Wyszogród,and Zakroszyn) and Sieradz",gp_maz_and_sier,,NA_ttls_blszkw,6486,1733,2080,,
totals_blaszkow,0605,great_poland,grtplnd,Great Poland,"Great Poland  Voivodeships of Mazowsze (districts of Ciechanów, Rożan, Wyszogród,and Zakroszyn) and Sieradz",gp_maz_and_sier,,NA_ttls_blszkw,6486,1734,1950,,
totals_blaszkow,0605,great_poland,grtplnd,Great Poland,"Great Poland  Voivodeships of Mazowsze (districts of Ciechanów, Rożan, Wyszogród,and Zakroszyn) and Sieradz",gp_maz_and_sier,,NA_ttls_blszkw,6486,1735,1850,,
totals_blaszkow,0605,great_poland,grtplnd,Great Poland,"Great Poland  Voivodeships of Mazowsze (districts of Ciechanów, Rożan, Wyszogród,and Zakroszyn) and Sieradz",gp_maz_and_sier,,NA_ttls_blszkw,6486,1736,2900,,
totals_blaszkow,0605,great_poland,grtplnd,Great Poland,"Great Poland  Voivodeships of Mazowsze (districts of Ciechanów, Rożan, Wyszogród,and Zakroszyn) and Sieradz",gp_maz_and_sier,,NA_ttls_blszkw,6486,1737,1600,,
totals_blaszkow,0605,great_poland,grtplnd,Great Poland,"Great Poland  Voivodeships of Mazowsze (districts of Ciechanów, Rożan, Wyszogród,and Zakroszyn) and Sieradz",gp_maz_and_sier,,NA_ttls_blszkw,6486,1738,3400,,
totals_blaszkow,0605,great_poland,grtplnd,Great Poland,"Great Poland  Voivodeships of Mazowsze (districts of Ciechanów, Rożan, Wyszogród,and Zakroszyn) and Sieradz",gp_maz_and_sier,,NA_ttls_blszkw,6486,1739,425,,
totals_blaszkow,0605,great_poland,grtplnd,Great Poland,"Great Poland  Voivodeships of Mazowsze (districts of Ciechanów, Rożan, Wyszogród,and Zakroszyn) and Sieradz",gp_maz_and_sier,,NA_ttls_blszkw,6486,1741,1037,,
totals_blaszkow,0605,great_poland,grtplnd,Great Poland,"Great Poland  Voivodeships of Mazowsze (districts of Ciechanów, Rożan, Wyszogród,and Zakroszyn) and Sieradz",gp_maz_and_sier,,NA_ttls_blszkw,6486,1742,500,,
totals_blaszkow,0605,great_poland,grtplnd,Great Poland,"Great Poland  Voivodeships of Mazowsze (districts of Ciechanów, Rożan, Wyszogród,and Zakroszyn) and Sieradz",gp_maz_and_sier,,NA_ttls_blszkw,6486,1743,2060,,
totals_blaszkow,0605,great_poland,grtplnd,Great Poland,"Great Poland  Voivodeships of Mazowsze (districts of Ciechanów, Rożan, Wyszogród,and Zakroszyn) and Sieradz",gp_maz_and_sier,,NA_ttls_blszkw,6486,1744,1150,,
totals_blaszkow,0605,great_poland,grtplnd,Great Poland,"Great Poland  Voivodeships of Mazowsze (districts of Ciechanów, Rożan, Wyszogród,and Zakroszyn) and Sieradz",gp_maz_and_sier,,NA_ttls_blszkw,6486,1745,1400,,
totals_blaszkow,0605,great_poland,grtplnd,Great Poland,"Great Poland  Voivodeships of Mazowsze (districts of Ciechanów, Rożan, Wyszogród,and Zakroszyn) and Sieradz",gp_maz_and_sier,,NA_ttls_blszkw,6486,1746,506,,
totals_blaszkow,0605,great_poland,grtplnd,Great Poland,"Great Poland  Voivodeships of Mazowsze (districts of Ciechanów, Rożan, Wyszogród,and Zakroszyn) and Sieradz",gp_maz_and_sier,,NA_ttls_blszkw,6486,1747,1620,,
totals_blaszkow,0605,great_poland,grtplnd,Great Poland,"Great Poland  Voivodeships of Mazowsze (districts of Ciechanów, Rożan, Wyszogród,and Zakroszyn) and Sieradz",gp_maz_and_sier,,NA_ttls_blszkw,6486,1748,800,,
totals_blaszkow,0605,great_poland,grtplnd,Great Poland,"Great Poland  Voivodeships of Mazowsze (districts of Ciechanów, Rożan, Wyszogród,and Zakroszyn) and Sieradz",gp_maz_and_sier,,NA_ttls_blszkw,6486,1749,755,,
totals_blaszkow,0605,great_poland,grtplnd,Great Poland,"Great Poland  Voivodeships of Mazowsze (districts of Ciechanów, Rożan, Wyszogród,and Zakroszyn) and Sieradz",gp_maz_and_sier,,NA_ttls_blszkw,6486,1751,450,,
totals_blaszkow,0605,great_poland,grtplnd,Great Poland,"Great Poland  Voivodeships of Mazowsze (districts of Ciechanów, Rożan, Wyszogród,and Zakroszyn) and Sieradz",gp_maz_and_sier,,NA_ttls_blszkw,6486,1752,550,,
totals_blaszkow,0605,great_poland,grtplnd,Great Poland,"Great Poland  Voivodeships of Mazowsze (districts of Ciechanów, Rożan, Wyszogród,and Zakroszyn) and Sieradz",gp_maz_and_sier,,NA_ttls_blszkw,6486,1753,455,,
totals_blaszkow,0605,great_poland,grtplnd,Great Poland,"Great Poland  Voivodeships of Mazowsze (districts of Ciechanów, Rożan, Wyszogród,and Zakroszyn) and Sieradz",gp_maz_and_sier,,NA_ttls_blszkw,6486,1754,680,,
totals_blaszkow,0605,great_poland,grtplnd,Great Poland,"Great Poland  Voivodeships of Mazowsze (districts of Ciechanów, Rożan, Wyszogród,and Zakroszyn) and Sieradz",gp_maz_and_sier,,NA_ttls_blszkw,6486,1755,1010,,
totals_blaszkow,0605,great_poland,grtplnd,Great Poland,"Great Poland  Voivodeships of Mazowsze (districts of Ciechanów, Rożan, Wyszogród,and Zakroszyn) and Sieradz",gp_maz_and_sier,,NA_ttls_blszkw,6486,1757,1230,,
totals_blaszkow,0605,great_poland,grtplnd,Great Poland,"Great Poland  Voivodeships of Mazowsze (districts of Ciechanów, Rożan, Wyszogród,and Zakroszyn) and Sieradz",gp_maz_and_sier,,NA_ttls_blszkw,6486,1758,1240,,
totals_blaszkow,0605,great_poland,grtplnd,Great Poland,"Great Poland  Voivodeships of Mazowsze (districts of Ciechanów, Rożan, Wyszogród,and Zakroszyn) and Sieradz",gp_maz_and_sier,,NA_ttls_blszkw,6486,1760,3015,,
totals_blaszkow,0605,great_poland,grtplnd,Great Poland,"Great Poland  Voivodeships of Mazowsze (districts of Ciechanów, Rożan, Wyszogród,and Zakroszyn) and Sieradz",gp_maz_and_sier,,NA_ttls_blszkw,6486,1761,1480,,
totals_blaszkow,0605,great_poland,grtplnd,Great Poland,"Great Poland  Voivodeships of Mazowsze (districts of Ciechanów, Rożan, Wyszogród,and Zakroszyn) and Sieradz",gp_maz_and_sier,,NA_ttls_blszkw,6486,1762,2700,,
totals_blaszkow,0605,great_poland,grtplnd,Great Poland,"Great Poland  Voivodeships of Mazowsze (districts of Ciechanów, Rożan, Wyszogród,and Zakroszyn) and Sieradz",gp_maz_and_sier,,NA_ttls_blszkw,6486,1763,3150,,
totals_blaszkow,0605,great_poland,grtplnd,Great Poland,"Great Poland  Voivodeships of Mazowsze (districts of Ciechanów, Rożan, Wyszogród,and Zakroszyn) and Sieradz",gp_maz_and_sier,,NA_ttls_blszkw,6486,1764,2936,,
totals_ciechanow,0605,great_poland,grtplnd,Great Poland,"Great Poland  Voivodeships of Mazowsze (districts of Ciechanów, Rożan, Wyszogród,and Zakroszyn) and Sieradz",gp_maz_and_sier,,NA_ttls_cchnw,4350,1717,2798,,
totals_ciechanow,0605,great_poland,grtplnd,Great Poland,"Great Poland  Voivodeships of Mazowsze (districts of Ciechanów, Rożan, Wyszogród,and Zakroszyn) and Sieradz",gp_maz_and_sier,,NA_ttls_cchnw,4350,1718,2597,,
totals_ciechanow,0605,great_poland,grtplnd,Great Poland,"Great Poland  Voivodeships of Mazowsze (districts of Ciechanów, Rożan, Wyszogród,and Zakroszyn) and Sieradz",gp_maz_and_sier,,NA_ttls_cchnw,4350,1719,2078,,
totals_ciechanow,0605,great_poland,grtplnd,Great Poland,"Great Poland  Voivodeships of Mazowsze (districts of Ciechanów, Rożan, Wyszogród,and Zakroszyn) and Sieradz",gp_maz_and_sier,,NA_ttls_cchnw,4350,1720,2147,,
totals_ciechanow,0605,great_poland,grtplnd,Great Poland,"Great Poland  Voivodeships of Mazowsze (districts of Ciechanów, Rożan, Wyszogród,and Zakroszyn) and Sieradz",gp_maz_and_sier,,NA_ttls_cchnw,4350,1721,3594,,
totals_ciechanow,0605,great_poland,grtplnd,Great Poland,"Great Poland  Voivodeships of Mazowsze (districts of Ciechanów, Rożan, Wyszogród,and Zakroszyn) and Sieradz",gp_maz_and_sier,,NA_ttls_cchnw,4350,1722,1296,,
totals_ciechanow,0605,great_poland,grtplnd,Great Poland,"Great Poland  Voivodeships of Mazowsze (districts of Ciechanów, Rożan, Wyszogród,and Zakroszyn) and Sieradz",gp_maz_and_sier,,NA_ttls_cchnw,4350,1723,2000,,
totals_ciechanow,0605,great_poland,grtplnd,Great Poland,"Great Poland  Voivodeships of Mazowsze (districts of Ciechanów, Rożan, Wyszogród,and Zakroszyn) and Sieradz",gp_maz_and_sier,,NA_ttls_cchnw,4350,1724,1800,,
totals_ciechanow,0605,great_poland,grtplnd,Great Poland,"Great Poland  Voivodeships of Mazowsze (districts of Ciechanów, Rożan, Wyszogród,and Zakroszyn) and Sieradz",gp_maz_and_sier,,NA_ttls_cchnw,4350,1725,3098,,
totals_ciechanow,0605,great_poland,grtplnd,Great Poland,"Great Poland  Voivodeships of Mazowsze (districts of Ciechanów, Rożan, Wyszogród,and Zakroszyn) and Sieradz",gp_maz_and_sier,,NA_ttls_cchnw,4350,1726,1837,,
totals_ciechanow,0605,great_poland,grtplnd,Great Poland,"Great Poland  Voivodeships of Mazowsze (districts of Ciechanów, Rożan, Wyszogród,and Zakroszyn) and Sieradz",gp_maz_and_sier,,NA_ttls_cchnw,4350,1727,2280,,
totals_ciechanow,0605,great_poland,grtplnd,Great Poland,"Great Poland  Voivodeships of Mazowsze (districts of Ciechanów, Rożan, Wyszogród,and Zakroszyn) and Sieradz",gp_maz_and_sier,,NA_ttls_cchnw,4350,1728,2100,,
totals_ciechanow,0605,great_poland,grtplnd,Great Poland,"Great Poland  Voivodeships of Mazowsze (districts of Ciechanów, Rożan, Wyszogród,and Zakroszyn) and Sieradz",gp_maz_and_sier,,NA_ttls_cchnw,4350,1729,2950,,
totals_ciechanow,0605,great_poland,grtplnd,Great Poland,"Great Poland  Voivodeships of Mazowsze (districts of Ciechanów, Rożan, Wyszogród,and Zakroszyn) and Sieradz",gp_maz_and_sier,,NA_ttls_cchnw,4350,1731,2817,,
totals_ciechanow,0605,great_poland,grtplnd,Great Poland,"Great Poland  Voivodeships of Mazowsze (districts of Ciechanów, Rożan, Wyszogród,and Zakroszyn) and Sieradz",gp_maz_and_sier,,NA_ttls_cchnw,4350,1732,3140,,
totals_ciechanow,0605,great_poland,grtplnd,Great Poland,"Great Poland  Voivodeships of Mazowsze (districts of Ciechanów, Rożan, Wyszogród,and Zakroszyn) and Sieradz",gp_maz_and_sier,,NA_ttls_cchnw,4350,1733,3000,,
totals_ciechanow,0605,great_poland,grtplnd,Great Poland,"Great Poland  Voivodeships of Mazowsze (districts of Ciechanów, Rożan, Wyszogród,and Zakroszyn) and Sieradz",gp_maz_and_sier,,NA_ttls_cchnw,4350,1734,2912,,
totals_ciechanow,0605,great_poland,grtplnd,Great Poland,"Great Poland  Voivodeships of Mazowsze (districts of Ciechanów, Rożan, Wyszogród,and Zakroszyn) and Sieradz",gp_maz_and_sier,,NA_ttls_cchnw,4350,1735,2900,,
totals_ciechanow,0605,great_poland,grtplnd,Great Poland,"Great Poland  Voivodeships of Mazowsze (districts of Ciechanów, Rożan, Wyszogród,and Zakroszyn) and Sieradz",gp_maz_and_sier,,NA_ttls_cchnw,4350,1736,2750,,
totals_ciechanow,0605,great_poland,grtplnd,Great Poland,"Great Poland  Voivodeships of Mazowsze (districts of Ciechanów, Rożan, Wyszogród,and Zakroszyn) and Sieradz",gp_maz_and_sier,,NA_ttls_cchnw,4350,1737,2750,,
totals_ciechanow,0605,great_poland,grtplnd,Great Poland,"Great Poland  Voivodeships of Mazowsze (districts of Ciechanów, Rożan, Wyszogród,and Zakroszyn) and Sieradz",gp_maz_and_sier,,NA_ttls_cchnw,4350,1738,2750,,
totals_ciechanow,0605,great_poland,grtplnd,Great Poland,"Great Poland  Voivodeships of Mazowsze (districts of Ciechanów, Rożan, Wyszogród,and Zakroszyn) and Sieradz",gp_maz_and_sier,,NA_ttls_cchnw,4350,1739,1900,,
totals_ciechanow,0605,great_poland,grtplnd,Great Poland,"Great Poland  Voivodeships of Mazowsze (districts of Ciechanów, Rożan, Wyszogród,and Zakroszyn) and Sieradz",gp_maz_and_sier,,NA_ttls_cchnw,4350,1741,2350,,
totals_ciechanow,0605,great_poland,grtplnd,Great Poland,"Great Poland  Voivodeships of Mazowsze (districts of Ciechanów, Rożan, Wyszogród,and Zakroszyn) and Sieradz",gp_maz_and_sier,,NA_ttls_cchnw,4350,1742,2350,,
totals_ciechanow,0605,great_poland,grtplnd,Great Poland,"Great Poland  Voivodeships of Mazowsze (districts of Ciechanów, Rożan, Wyszogród,and Zakroszyn) and Sieradz",gp_maz_and_sier,,NA_ttls_cchnw,4350,1743,2750,,
totals_ciechanow,0605,great_poland,grtplnd,Great Poland,"Great Poland  Voivodeships of Mazowsze (districts of Ciechanów, Rożan, Wyszogród,and Zakroszyn) and Sieradz",gp_maz_and_sier,,NA_ttls_cchnw,4350,1744,2440,,
totals_ciechanow,0605,great_poland,grtplnd,Great Poland,"Great Poland  Voivodeships of Mazowsze (districts of Ciechanów, Rożan, Wyszogród,and Zakroszyn) and Sieradz",gp_maz_and_sier,,NA_ttls_cchnw,4350,1745,2430,,
totals_ciechanow,0605,great_poland,grtplnd,Great Poland,"Great Poland  Voivodeships of Mazowsze (districts of Ciechanów, Rożan, Wyszogród,and Zakroszyn) and Sieradz",gp_maz_and_sier,,NA_ttls_cchnw,4350,1746,2300,,
totals_ciechanow,0605,great_poland,grtplnd,Great Poland,"Great Poland  Voivodeships of Mazowsze (districts of Ciechanów, Rożan, Wyszogród,and Zakroszyn) and Sieradz",gp_maz_and_sier,,NA_ttls_cchnw,4350,1747,2200,,
totals_ciechanow,0605,great_poland,grtplnd,Great Poland,"Great Poland  Voivodeships of Mazowsze (districts of Ciechanów, Rożan, Wyszogród,and Zakroszyn) and Sieradz",gp_maz_and_sier,,NA_ttls_cchnw,4350,1748,2209,,
totals_ciechanow,0605,great_poland,grtplnd,Great Poland,"Great Poland  Voivodeships of Mazowsze (districts of Ciechanów, Rożan, Wyszogród,and Zakroszyn) and Sieradz",gp_maz_and_sier,,NA_ttls_cchnw,4350,1749,2700,,
totals_ciechanow,0605,great_poland,grtplnd,Great Poland,"Great Poland  Voivodeships of Mazowsze (districts of Ciechanów, Rożan, Wyszogród,and Zakroszyn) and Sieradz",gp_maz_and_sier,,NA_ttls_cchnw,4350,1751,300,,
totals_ciechanow,0605,great_poland,grtplnd,Great Poland,"Great Poland  Voivodeships of Mazowsze (districts of Ciechanów, Rożan, Wyszogród,and Zakroszyn) and Sieradz",gp_maz_and_sier,,NA_ttls_cchnw,4350,1752,350,,
totals_ciechanow,0605,great_poland,grtplnd,Great Poland,"Great Poland  Voivodeships of Mazowsze (districts of Ciechanów, Rożan, Wyszogród,and Zakroszyn) and Sieradz",gp_maz_and_sier,,NA_ttls_cchnw,4350,1753,400,,
totals_ciechanow,0605,great_poland,grtplnd,Great Poland,"Great Poland  Voivodeships of Mazowsze (districts of Ciechanów, Rożan, Wyszogród,and Zakroszyn) and Sieradz",gp_maz_and_sier,,NA_ttls_cchnw,4350,1754,1600,,
totals_ciechanow,0605,great_poland,grtplnd,Great Poland,"Great Poland  Voivodeships of Mazowsze (districts of Ciechanów, Rożan, Wyszogród,and Zakroszyn) and Sieradz",gp_maz_and_sier,,NA_ttls_cchnw,4350,1755,1975,,
totals_ciechanow,0605,great_poland,grtplnd,Great Poland,"Great Poland  Voivodeships of Mazowsze (districts of Ciechanów, Rożan, Wyszogród,and Zakroszyn) and Sieradz",gp_maz_and_sier,,NA_ttls_cchnw,4350,1757,500,,
totals_ciechanow,0605,great_poland,grtplnd,Great Poland,"Great Poland  Voivodeships of Mazowsze (districts of Ciechanów, Rożan, Wyszogród,and Zakroszyn) and Sieradz",gp_maz_and_sier,,NA_ttls_cchnw,4350,1758,600,,
totals_ciechanow,0605,great_poland,grtplnd,Great Poland,"Great Poland  Voivodeships of Mazowsze (districts of Ciechanów, Rożan, Wyszogród,and Zakroszyn) and Sieradz",gp_maz_and_sier,,NA_ttls_cchnw,4350,1760,1200,,
totals_ciechanow,0605,great_poland,grtplnd,Great Poland,"Great Poland  Voivodeships of Mazowsze (districts of Ciechanów, Rożan, Wyszogród,and Zakroszyn) and Sieradz",gp_maz_and_sier,,NA_ttls_cchnw,4350,1761,1100,,
totals_ciechanow,0605,great_poland,grtplnd,Great Poland,"Great Poland  Voivodeships of Mazowsze (districts of Ciechanów, Rożan, Wyszogród,and Zakroszyn) and Sieradz",gp_maz_and_sier,,NA_ttls_cchnw,4350,1762,3450,,
totals_ciechanow,0605,great_poland,grtplnd,Great Poland,"Great Poland  Voivodeships of Mazowsze (districts of Ciechanów, Rożan, Wyszogród,and Zakroszyn) and Sieradz",gp_maz_and_sier,,NA_ttls_cchnw,4350,1763,3600,,
totals_ciechanow,0605,great_poland,grtplnd,Great Poland,"Great Poland  Voivodeships of Mazowsze (districts of Ciechanów, Rożan, Wyszogród,and Zakroszyn) and Sieradz",gp_maz_and_sier,,NA_ttls_cchnw,4350,1764,4200,,
