table,index,year,value,geometry,potential,villages_value,near_value,name,voivodeship,land,community,community_code,table_abbr
0604,lcz_sbt,1746,100,2190630.19149892|6821839.20687526,150,0,0,sobota,lcz,Great Poland,great_poland,grtplnd,gp_lcz
0604,lcz_sbt,1747,100,2190630.19149892|6821839.20687526,150,0,0,sobota,lcz,Great Poland,great_poland,grtplnd,gp_lcz
0604,lcz_sbt,1748,105,2190630.19149892|6821839.20687526,150,0,0,sobota,lcz,Great Poland,great_poland,grtplnd,gp_lcz
0604,lcz_sbt,1749,100,2190630.19149892|6821839.20687526,150,0,0,sobota,lcz,Great Poland,great_poland,grtplnd,gp_lcz
0604,lcz_sbt,1751,120,2190630.19149892|6821839.20687526,150,0,0,sobota,lcz,Great Poland,great_poland,grtplnd,gp_lcz
0604,lcz_sbt,1752,120,2190630.19149892|6821839.20687526,150,0,0,sobota,lcz,Great Poland,great_poland,grtplnd,gp_lcz
0604,lcz_sbt,1753,120,2190630.19149892|6821839.20687526,150,0,0,sobota,lcz,Great Poland,great_poland,grtplnd,gp_lcz
0604,lcz_sbt,1754,150,2190630.19149892|6821839.20687526,150,0,0,sobota,lcz,Great Poland,great_poland,grtplnd,gp_lcz
0604,lcz_sbt,1755,190,2190630.19149892|6821839.20687526,150,0,0,sobota,lcz,Great Poland,great_poland,grtplnd,gp_lcz
0604,lcz_sbt,1760,100,2190630.19149892|6821839.20687526,150,0,0,sobota,lcz,Great Poland,great_poland,grtplnd,gp_lcz
0604,lcz_sbt,1761,200,2190630.19149892|6821839.20687526,150,0,0,sobota,lcz,Great Poland,great_poland,grtplnd,gp_lcz
0604,lcz_sbt,1762,150,2190630.19149892|6821839.20687526,150,0,0,sobota,lcz,Great Poland,great_poland,grtplnd,gp_lcz
0604,lcz_sbt,1763,150,2190630.19149892|6821839.20687526,150,0,0,sobota,lcz,Great Poland,great_poland,grtplnd,gp_lcz
0604,lcz_sbt,1764,150,2190630.19149892|6821839.20687526,150,0,0,sobota,lcz,Great Poland,great_poland,grtplnd,gp_lcz
0604,lcz_strykw,1717,420,2182988.57129453|6781208.08451514,900,0,0,strykow,lcz,Great Poland,great_poland,grtplnd,gp_lcz
0604,lcz_strykw,1718,420,2182988.57129453|6781208.08451514,900,0,0,strykow,lcz,Great Poland,great_poland,grtplnd,gp_lcz
0604,lcz_strykw,1719,180,2182988.57129453|6781208.08451514,900,0,0,strykow,lcz,Great Poland,great_poland,grtplnd,gp_lcz
0604,lcz_strykw,1720,150,2182988.57129453|6781208.08451514,900,0,0,strykow,lcz,Great Poland,great_poland,grtplnd,gp_lcz
0604,lcz_strykw,1721,150,2182988.57129453|6781208.08451514,900,0,0,strykow,lcz,Great Poland,great_poland,grtplnd,gp_lcz
0604,lcz_strykw,1724,150,2182988.57129453|6781208.08451514,900,0,0,strykow,lcz,Great Poland,great_poland,grtplnd,gp_lcz
0604,lcz_strykw,1726,900,2182988.57129453|6781208.08451514,900,0,0,strykow,lcz,Great Poland,great_poland,grtplnd,gp_lcz
0604,lcz_strykw,1727,300,2182988.57129453|6781208.08451514,900,0,0,strykow,lcz,Great Poland,great_poland,grtplnd,gp_lcz
0604,lcz_strykw,1729,300,2182988.57129453|6781208.08451514,900,0,0,strykow,lcz,Great Poland,great_poland,grtplnd,gp_lcz
0604,lcz_strykw,1731,300,2182988.57129453|6781208.08451514,900,0,0,strykow,lcz,Great Poland,great_poland,grtplnd,gp_lcz
0604,lcz_strykw,1732,300,2182988.57129453|6781208.08451514,900,0,0,strykow,lcz,Great Poland,great_poland,grtplnd,gp_lcz
0604,lcz_strykw,1733,600,2182988.57129453|6781208.08451514,900,0,0,strykow,lcz,Great Poland,great_poland,grtplnd,gp_lcz
0604,lcz_strykw,1734,425,2182988.57129453|6781208.08451514,900,0,0,strykow,lcz,Great Poland,great_poland,grtplnd,gp_lcz
0604,lcz_strykw,1735,425,2182988.57129453|6781208.08451514,900,0,0,strykow,lcz,Great Poland,great_poland,grtplnd,gp_lcz
0604,lcz_strykw,1736,450,2182988.57129453|6781208.08451514,900,0,0,strykow,lcz,Great Poland,great_poland,grtplnd,gp_lcz
0604,lcz_strykw,1737,450,2182988.57129453|6781208.08451514,900,0,0,strykow,lcz,Great Poland,great_poland,grtplnd,gp_lcz
0604,lcz_strykw,1738,450,2182988.57129453|6781208.08451514,900,0,0,strykow,lcz,Great Poland,great_poland,grtplnd,gp_lcz
0604,lcz_strykw,1742,350,2182988.57129453|6781208.08451514,900,0,0,strykow,lcz,Great Poland,great_poland,grtplnd,gp_lcz
0604,lcz_strykw,1754,450,2182988.57129453|6781208.08451514,900,0,0,strykow,lcz,Great Poland,great_poland,grtplnd,gp_lcz
0604,lcz_strykw,1755,500,2182988.57129453|6781208.08451514,900,0,0,strykow,lcz,Great Poland,great_poland,grtplnd,gp_lcz
0604,lcz_strykw,1758,550,2182988.57129453|6781208.08451514,900,0,0,strykow,lcz,Great Poland,great_poland,grtplnd,gp_lcz
0604,lcz_strykw,1760,600,2182988.57129453|6781208.08451514,900,0,0,strykow,lcz,Great Poland,great_poland,grtplnd,gp_lcz
0604,lcz_strykw,1761,990,2182988.57129453|6781208.08451514,900,0,0,strykow,lcz,Great Poland,great_poland,grtplnd,gp_lcz
0604,lcz_strykw,1762,900,2182988.57129453|6781208.08451514,900,0,0,strykow,lcz,Great Poland,great_poland,grtplnd,gp_lcz
0604,lcz_strykw,1763,900,2182988.57129453|6781208.08451514,900,0,0,strykow,lcz,Great Poland,great_poland,grtplnd,gp_lcz
0604,lcz_jzd,1758,200,2217357.33086937|6727540.77230229,220,0,0,ujazd,lcz,Great Poland,great_poland,grtplnd,gp_lcz
0604,lcz_jzd,1760,224,2217357.33086937|6727540.77230229,220,0,0,ujazd,lcz,Great Poland,great_poland,grtplnd,gp_lcz
0604,lcz_jzd,1762,220,2217357.33086937|6727540.77230229,220,0,0,ujazd,lcz,Great Poland,great_poland,grtplnd,gp_lcz
0604,lcz_jzd,1763,220,2217357.33086937|6727540.77230229,220,0,0,ujazd,lcz,Great Poland,great_poland,grtplnd,gp_lcz
0604,lcz_jzd,1720,393,2217357.33086937|6727540.77230229,0,0,0,ujazd,lcz,Great Poland,great_poland,grtplnd,gp_lcz
0604,lcz_jzd,1726,390,2217357.33086937|6727540.77230229,0,0,0,ujazd,lcz,Great Poland,great_poland,grtplnd,gp_lcz
0604,lcz_jzd,1727,394,2217357.33086937|6727540.77230229,0,0,0,ujazd,lcz,Great Poland,great_poland,grtplnd,gp_lcz
0604,lcz_jzd,1731,390,2217357.33086937|6727540.77230229,0,0,0,ujazd,lcz,Great Poland,great_poland,grtplnd,gp_lcz
0604,lcz_jzd,1732,390,2217357.33086937|6727540.77230229,0,0,0,ujazd,lcz,Great Poland,great_poland,grtplnd,gp_lcz
0604,lcz_jzd,1733,250,2217357.33086937|6727540.77230229,0,0,0,ujazd,lcz,Great Poland,great_poland,grtplnd,gp_lcz
0604,lcz_jzd,1734,250,2217357.33086937|6727540.77230229,0,0,0,ujazd,lcz,Great Poland,great_poland,grtplnd,gp_lcz
0604,lcz_jzd,1735,250,2217357.33086937|6727540.77230229,0,0,0,ujazd,lcz,Great Poland,great_poland,grtplnd,gp_lcz
0604,lcz_jzd,1736,250,2217357.33086937|6727540.77230229,0,0,0,ujazd,lcz,Great Poland,great_poland,grtplnd,gp_lcz
0604,lcz_jzd,1737,250,2217357.33086937|6727540.77230229,0,0,0,ujazd,lcz,Great Poland,great_poland,grtplnd,gp_lcz
0604,lcz_jzd,1738,200,2217357.33086937|6727540.77230229,0,0,0,ujazd,lcz,Great Poland,great_poland,grtplnd,gp_lcz
0604,lcz_jzd,1739,150,2217357.33086937|6727540.77230229,0,0,0,ujazd,lcz,Great Poland,great_poland,grtplnd,gp_lcz
0604,lcz_jzd,1741,150,2217357.33086937|6727540.77230229,0,0,0,ujazd,lcz,Great Poland,great_poland,grtplnd,gp_lcz
0604,lcz_jzd,1742,150,2217357.33086937|6727540.77230229,0,0,0,ujazd,lcz,Great Poland,great_poland,grtplnd,gp_lcz
0604,lcz_jzd,1743,150,2217357.33086937|6727540.77230229,0,0,0,ujazd,lcz,Great Poland,great_poland,grtplnd,gp_lcz
0604,lcz_jzd,1744,150,2217357.33086937|6727540.77230229,0,0,0,ujazd,lcz,Great Poland,great_poland,grtplnd,gp_lcz
0604,lcz_jzd,1745,150,2217357.33086937|6727540.77230229,0,0,0,ujazd,lcz,Great Poland,great_poland,grtplnd,gp_lcz
0604,lcz_jzd,1746,150,2217357.33086937|6727540.77230229,0,0,0,ujazd,lcz,Great Poland,great_poland,grtplnd,gp_lcz
0604,lcz_jzd,1747,150,2217357.33086937|6727540.77230229,0,0,0,ujazd,lcz,Great Poland,great_poland,grtplnd,gp_lcz
0604,lcz_jzd,1748,155,2217357.33086937|6727540.77230229,0,0,0,ujazd,lcz,Great Poland,great_poland,grtplnd,gp_lcz
0604,lcz_jzd,1749,155,2217357.33086937|6727540.77230229,0,0,0,ujazd,lcz,Great Poland,great_poland,grtplnd,gp_lcz
0604,lcz_jzd,1751,165,2217357.33086937|6727540.77230229,0,0,0,ujazd,lcz,Great Poland,great_poland,grtplnd,gp_lcz
0604,lcz_jzd,1754,165,2217357.33086937|6727540.77230229,0,0,0,ujazd,lcz,Great Poland,great_poland,grtplnd,gp_lcz
0604,lcz_jzd,1755,200,2217357.33086937|6727540.77230229,0,0,0,ujazd,lcz,Great Poland,great_poland,grtplnd,gp_lcz
0605,swr_brznn,1721,120,"[2025801.9774132387, 6654800.153498171]",150,0,0,burzenin,swr,Great Poland,great_poland,grtplnd,gp_maz_and_sier
0605,swr_brznn,1725,580,"[2025801.9774132387, 6654800.153498171]",150,0,0,burzenin,swr,Great Poland,great_poland,grtplnd,gp_maz_and_sier
0605,swr_brznn,1726,100,"[2025801.9774132387, 6654800.153498171]",150,0,0,burzenin,swr,Great Poland,great_poland,grtplnd,gp_maz_and_sier
0605,swr_brznn,1728,80,"[2025801.9774132387, 6654800.153498171]",150,0,0,burzenin,swr,Great Poland,great_poland,grtplnd,gp_maz_and_sier
0605,swr_brznn,1729,80,"[2025801.9774132387, 6654800.153498171]",150,0,0,burzenin,swr,Great Poland,great_poland,grtplnd,gp_maz_and_sier
0605,swr_brznn,1731,80,"[2025801.9774132387, 6654800.153498171]",150,0,0,burzenin,swr,Great Poland,great_poland,grtplnd,gp_maz_and_sier
0605,swr_brznn,1738,150,"[2025801.9774132387, 6654800.153498171]",150,0,0,burzenin,swr,Great Poland,great_poland,grtplnd,gp_maz_and_sier
0605,swr_blszkw,1726,600,2023370.4967946|7287266.29487341,600,0,0,blaszkow,swr,Great Poland,great_poland,grtplnd,gp_maz_and_sier
0605,maz_cchnw,1717,600,2294647.0818067|6960243.37345784,600,0,0,ciechanow,maz,Great Poland,great_poland,grtplnd,gp_maz_and_sier
0605,maz_cchnw,1718,399,2294647.0818067|6960243.37345784,600,0,0,ciechanow,maz,Great Poland,great_poland,grtplnd,gp_maz_and_sier
0605,maz_cchnw,1719,400,2294647.0818067|6960243.37345784,600,0,0,ciechanow,maz,Great Poland,great_poland,grtplnd,gp_maz_and_sier
0605,maz_cchnw,1720,399,2294647.0818067|6960243.37345784,600,0,0,ciechanow,maz,Great Poland,great_poland,grtplnd,gp_maz_and_sier
0605,maz_cchnw,1721,600,2294647.0818067|6960243.37345784,600,0,0,ciechanow,maz,Great Poland,great_poland,grtplnd,gp_maz_and_sier
0605,maz_cchnw,1722,498,2294647.0818067|6960243.37345784,600,0,0,ciechanow,maz,Great Poland,great_poland,grtplnd,gp_maz_and_sier
0605,maz_cchnw,1723,600,2294647.0818067|6960243.37345784,600,0,0,ciechanow,maz,Great Poland,great_poland,grtplnd,gp_maz_and_sier
0605,maz_cchnw,1724,400,2294647.0818067|6960243.37345784,600,0,0,ciechanow,maz,Great Poland,great_poland,grtplnd,gp_maz_and_sier
0605,maz_cchnw,1726,348,2294647.0818067|6960243.37345784,600,0,0,ciechanow,maz,Great Poland,great_poland,grtplnd,gp_maz_and_sier
0605,maz_cchnw,1727,600,2294647.0818067|6960243.37345784,600,0,0,ciechanow,maz,Great Poland,great_poland,grtplnd,gp_maz_and_sier
0605,maz_cchnw,1729,600,2294647.0818067|6960243.37345784,600,0,0,ciechanow,maz,Great Poland,great_poland,grtplnd,gp_maz_and_sier
0605,maz_cchnw,1731,600,2294647.0818067|6960243.37345784,600,0,0,ciechanow,maz,Great Poland,great_poland,grtplnd,gp_maz_and_sier
0605,maz_cchnw,1732,600,2294647.0818067|6960243.37345784,600,0,0,ciechanow,maz,Great Poland,great_poland,grtplnd,gp_maz_and_sier
0605,maz_cchnw,1733,600,2294647.0818067|6960243.37345784,600,0,0,ciechanow,maz,Great Poland,great_poland,grtplnd,gp_maz_and_sier
0605,maz_cchnw,1734,600,2294647.0818067|6960243.37345784,600,0,0,ciechanow,maz,Great Poland,great_poland,grtplnd,gp_maz_and_sier
0605,maz_cchnw,1735,600,2294647.0818067|6960243.37345784,600,0,0,ciechanow,maz,Great Poland,great_poland,grtplnd,gp_maz_and_sier
0605,maz_cchnw,1736,600,2294647.0818067|6960243.37345784,600,0,0,ciechanow,maz,Great Poland,great_poland,grtplnd,gp_maz_and_sier
0605,maz_cchnw,1737,600,2294647.0818067|6960243.37345784,600,0,0,ciechanow,maz,Great Poland,great_poland,grtplnd,gp_maz_and_sier
0605,maz_cchnw,1738,600,2294647.0818067|6960243.37345784,600,0,0,ciechanow,maz,Great Poland,great_poland,grtplnd,gp_maz_and_sier
0605,maz_cchnw,1739,400,2294647.0818067|6960243.37345784,600,0,0,ciechanow,maz,Great Poland,great_poland,grtplnd,gp_maz_and_sier
0605,maz_cchnw,1741,500,2294647.0818067|6960243.37345784,600,0,0,ciechanow,maz,Great Poland,great_poland,grtplnd,gp_maz_and_sier
0605,maz_cchnw,1742,500,2294647.0818067|6960243.37345784,600,0,0,ciechanow,maz,Great Poland,great_poland,grtplnd,gp_maz_and_sier
0605,maz_cchnw,1743,500,2294647.0818067|6960243.37345784,600,0,0,ciechanow,maz,Great Poland,great_poland,grtplnd,gp_maz_and_sier
0605,maz_cchnw,1744,500,2294647.0818067|6960243.37345784,600,0,0,ciechanow,maz,Great Poland,great_poland,grtplnd,gp_maz_and_sier
0605,maz_cchnw,1745,500,2294647.0818067|6960243.37345784,600,0,0,ciechanow,maz,Great Poland,great_poland,grtplnd,gp_maz_and_sier
0605,maz_cchnw,1746,500,2294647.0818067|6960243.37345784,600,0,0,ciechanow,maz,Great Poland,great_poland,grtplnd,gp_maz_and_sier
0605,maz_cchnw,1747,400,2294647.0818067|6960243.37345784,600,0,0,ciechanow,maz,Great Poland,great_poland,grtplnd,gp_maz_and_sier
0605,maz_cchnw,1748,400,2294647.0818067|6960243.37345784,600,0,0,ciechanow,maz,Great Poland,great_poland,grtplnd,gp_maz_and_sier
0605,maz_cchnw,1749,500,2294647.0818067|6960243.37345784,600,0,0,ciechanow,maz,Great Poland,great_poland,grtplnd,gp_maz_and_sier
0605,maz_cchnw,1751,300,2294647.0818067|6960243.37345784,600,0,0,ciechanow,maz,Great Poland,great_poland,grtplnd,gp_maz_and_sier
0605,maz_cchnw,1752,350,2294647.0818067|6960243.37345784,600,0,0,ciechanow,maz,Great Poland,great_poland,grtplnd,gp_maz_and_sier
0605,maz_cchnw,1753,400,2294647.0818067|6960243.37345784,600,0,0,ciechanow,maz,Great Poland,great_poland,grtplnd,gp_maz_and_sier
0605,maz_cchnw,1754,400,2294647.0818067|6960243.37345784,600,0,0,ciechanow,maz,Great Poland,great_poland,grtplnd,gp_maz_and_sier
0605,maz_cchnw,1755,475,2294647.0818067|6960243.37345784,600,0,0,ciechanow,maz,Great Poland,great_poland,grtplnd,gp_maz_and_sier
0605,maz_cchnw,1757,500,2294647.0818067|6960243.37345784,600,0,0,ciechanow,maz,Great Poland,great_poland,grtplnd,gp_maz_and_sier
0605,maz_cchnw,1758,600,2294647.0818067|6960243.37345784,600,0,0,ciechanow,maz,Great Poland,great_poland,grtplnd,gp_maz_and_sier
0605,maz_cchnw,1760,600,2294647.0818067|6960243.37345784,600,0,0,ciechanow,maz,Great Poland,great_poland,grtplnd,gp_maz_and_sier
0605,maz_cchnw,1762,550,2294647.0818067|6960243.37345784,600,0,0,ciechanow,maz,Great Poland,great_poland,grtplnd,gp_maz_and_sier
0605,maz_cchnw,1764,600,2294647.0818067|6960243.37345784,600,0,0,ciechanow,maz,Great Poland,great_poland,grtplnd,gp_maz_and_sier
0605,swr_dbr,1717,600,2073912.24540646|6784744.58595313,106,0,0,dobra,swr,Great Poland,great_poland,grtplnd,gp_maz_and_sier
0605,swr_dbr,1718,600,2073912.24540646|6784744.58595313,106,0,0,dobra,swr,Great Poland,great_poland,grtplnd,gp_maz_and_sier
0605,swr_dbr,1719,798,2073912.24540646|6784744.58595313,106,0,0,dobra,swr,Great Poland,great_poland,grtplnd,gp_maz_and_sier
0605,swr_dbr,1720,900,2073912.24540646|6784744.58595313,106,0,0,dobra,swr,Great Poland,great_poland,grtplnd,gp_maz_and_sier
0605,swr_dbr,1721,900,2073912.24540646|6784744.58595313,106,0,0,dobra,swr,Great Poland,great_poland,grtplnd,gp_maz_and_sier
0605,swr_dbr,1724,300,2073912.24540646|6784744.58595313,106,0,0,dobra,swr,Great Poland,great_poland,grtplnd,gp_maz_and_sier
0605,swr_dbr,1727,360,2073912.24540646|6784744.58595313,106,0,0,dobra,swr,Great Poland,great_poland,grtplnd,gp_maz_and_sier
0605,swr_dbr,1729,200,2073912.24540646|6784744.58595313,106,0,0,dobra,swr,Great Poland,great_poland,grtplnd,gp_maz_and_sier
0605,swr_dbr,1731,450,2073912.24540646|6784744.58595313,106,0,0,dobra,swr,Great Poland,great_poland,grtplnd,gp_maz_and_sier
0605,swr_dbr,1732,350,2073912.24540646|6784744.58595313,106,0,0,dobra,swr,Great Poland,great_poland,grtplnd,gp_maz_and_sier
0605,swr_dbr,1734,300,2073912.24540646|6784744.58595313,106,0,0,dobra,swr,Great Poland,great_poland,grtplnd,gp_maz_and_sier
0605,swr_dbr,1735,300,2073912.24540646|6784744.58595313,106,0,0,dobra,swr,Great Poland,great_poland,grtplnd,gp_maz_and_sier
0605,swr_dbr,1737,300,2073912.24540646|6784744.58595313,106,0,0,dobra,swr,Great Poland,great_poland,grtplnd,gp_maz_and_sier
0605,swr_dbr,1741,312,2073912.24540646|6784744.58595313,106,0,0,dobra,swr,Great Poland,great_poland,grtplnd,gp_maz_and_sier
0605,swr_dbr,1744,250,2073912.24540646|6784744.58595313,106,0,0,dobra,swr,Great Poland,great_poland,grtplnd,gp_maz_and_sier
0605,swr_dbr,1748,250,2073912.24540646|6784744.58595313,106,0,0,dobra,swr,Great Poland,great_poland,grtplnd,gp_maz_and_sier
0605,swr_dbr,1749,250,2073912.24540646|6784744.58595313,106,0,0,dobra,swr,Great Poland,great_poland,grtplnd,gp_maz_and_sier
0605,swr_dbr,1757,100,2073912.24540646|6784744.58595313,106,0,0,dobra,swr,Great Poland,great_poland,grtplnd,gp_maz_and_sier
0605,swr_dbr,1758,170,2073912.24540646|6784744.58595313,106,0,0,dobra,swr,Great Poland,great_poland,grtplnd,gp_maz_and_sier
0605,swr_dbr,1760,185,2073912.24540646|6784744.58595313,106,0,0,dobra,swr,Great Poland,great_poland,grtplnd,gp_maz_and_sier
0605,swr_dbr,1762,100,2073912.24540646|6784744.58595313,106,0,0,dobra,swr,Great Poland,great_poland,grtplnd,gp_maz_and_sier
0605,swr_dbr,1764,106,2073912.24540646|6784744.58595313,106,0,0,dobra,swr,Great Poland,great_poland,grtplnd,gp_maz_and_sier
0605,swr_grbw,1725,50,2020051.61988103|7200781.94906572,100,0,0,grabow,swr,Great Poland,great_poland,grtplnd,gp_maz_and_sier
0605,swr_grbw,1728,100,2020051.61988103|7200781.94906572,100,0,0,grabow,swr,Great Poland,great_poland,grtplnd,gp_maz_and_sier
0605,swr_grbw,1731,50,2020051.61988103|7200781.94906572,100,0,0,grabow,swr,Great Poland,great_poland,grtplnd,gp_maz_and_sier
0605,swr_grbw,1732,50,2020051.61988103|7200781.94906572,100,0,0,grabow,swr,Great Poland,great_poland,grtplnd,gp_maz_and_sier
0605,swr_grbw,1761,100,2020051.61988103|7200781.94906572,100,0,0,grabow,swr,Great Poland,great_poland,grtplnd,gp_maz_and_sier
0605,swr_grbw,1762,100,2020051.61988103|7200781.94906572,100,0,0,grabow,swr,Great Poland,great_poland,grtplnd,gp_maz_and_sier
0605,swr_grbw,1763,100,2020051.61988103|7200781.94906572,100,0,0,grabow,swr,Great Poland,great_poland,grtplnd,gp_maz_and_sier
0605,swr_grbw,1764,100,2020051.61988103|7200781.94906572,100,0,0,grabow,swr,Great Poland,great_poland,grtplnd,gp_maz_and_sier
0605,swr_kpn,1717,699,2002563.82648755|6670146.39411843,1650,0,0,kepno,swr,Great Poland,great_poland,grtplnd,gp_maz_and_sier
0605,swr_kpn,1718,699,2002563.82648755|6670146.39411843,1650,0,0,kepno,swr,Great Poland,great_poland,grtplnd,gp_maz_and_sier
0605,swr_kpn,1720,798,2002563.82648755|6670146.39411843,1650,0,0,kepno,swr,Great Poland,great_poland,grtplnd,gp_maz_and_sier
0605,swr_kpn,1721,600,2002563.82648755|6670146.39411843,1650,0,0,kepno,swr,Great Poland,great_poland,grtplnd,gp_maz_and_sier
0605,swr_kpn,1723,500,2002563.82648755|6670146.39411843,1650,0,0,kepno,swr,Great Poland,great_poland,grtplnd,gp_maz_and_sier
0605,swr_kpn,1724,600,2002563.82648755|6670146.39411843,1650,0,0,kepno,swr,Great Poland,great_poland,grtplnd,gp_maz_and_sier
0605,swr_kpn,1729,900,2002563.82648755|6670146.39411843,1650,0,0,kepno,swr,Great Poland,great_poland,grtplnd,gp_maz_and_sier
0605,swr_kpn,1731,970,2002563.82648755|6670146.39411843,1650,0,0,kepno,swr,Great Poland,great_poland,grtplnd,gp_maz_and_sier
0605,swr_kpn,1732,800,2002563.82648755|6670146.39411843,1650,0,0,kepno,swr,Great Poland,great_poland,grtplnd,gp_maz_and_sier
0605,swr_kpn,1733,380,2002563.82648755|6670146.39411843,1650,0,0,kepno,swr,Great Poland,great_poland,grtplnd,gp_maz_and_sier
0605,swr_kpn,1734,600,2002563.82648755|6670146.39411843,1650,0,0,kepno,swr,Great Poland,great_poland,grtplnd,gp_maz_and_sier
0605,swr_kpn,1735,600,2002563.82648755|6670146.39411843,1650,0,0,kepno,swr,Great Poland,great_poland,grtplnd,gp_maz_and_sier
0605,swr_kpn,1736,600,2002563.82648755|6670146.39411843,1650,0,0,kepno,swr,Great Poland,great_poland,grtplnd,gp_maz_and_sier
0605,swr_kpn,1737,600,2002563.82648755|6670146.39411843,1650,0,0,kepno,swr,Great Poland,great_poland,grtplnd,gp_maz_and_sier
0605,swr_kpn,1738,200,2002563.82648755|6670146.39411843,1650,0,0,kepno,swr,Great Poland,great_poland,grtplnd,gp_maz_and_sier
0605,swr_kpn,1743,800,2002563.82648755|6670146.39411843,1650,0,0,kepno,swr,Great Poland,great_poland,grtplnd,gp_maz_and_sier
0605,swr_kpn,1745,700,2002563.82648755|6670146.39411843,1650,0,0,kepno,swr,Great Poland,great_poland,grtplnd,gp_maz_and_sier
0605,swr_kpn,1747,755,2002563.82648755|6670146.39411843,1650,0,0,kepno,swr,Great Poland,great_poland,grtplnd,gp_maz_and_sier
0605,swr_kpn,1761,1100,2002563.82648755|6670146.39411843,1650,0,0,kepno,swr,Great Poland,great_poland,grtplnd,gp_maz_and_sier
0605,swr_kpn,1763,1650,2002563.82648755|6670146.39411843,1650,0,0,kepno,swr,Great Poland,great_poland,grtplnd,gp_maz_and_sier
0605,maz_mkw,1717,800,2970904.05973002|6239351.55059603,1100,0,0,makow,maz,Great Poland,great_poland,grtplnd,gp_maz_and_sier
0605,maz_mkw,1718,800,2970904.05973002|6239351.55059603,1100,0,0,makow,maz,Great Poland,great_poland,grtplnd,gp_maz_and_sier
0605,maz_mkw,1719,700,2970904.05973002|6239351.55059603,1100,0,0,makow,maz,Great Poland,great_poland,grtplnd,gp_maz_and_sier
0605,maz_mkw,1720,900,2970904.05973002|6239351.55059603,1100,0,0,makow,maz,Great Poland,great_poland,grtplnd,gp_maz_and_sier
0605,maz_mkw,1721,798,2970904.05973002|6239351.55059603,1100,0,0,makow,maz,Great Poland,great_poland,grtplnd,gp_maz_and_sier
0605,maz_mkw,1723,800,2970904.05973002|6239351.55059603,1100,0,0,makow,maz,Great Poland,great_poland,grtplnd,gp_maz_and_sier
0605,maz_mkw,1724,800,2970904.05973002|6239351.55059603,1100,0,0,makow,maz,Great Poland,great_poland,grtplnd,gp_maz_and_sier
0605,maz_mkw,1725,800,2970904.05973002|6239351.55059603,1100,0,0,makow,maz,Great Poland,great_poland,grtplnd,gp_maz_and_sier
0605,maz_mkw,1726,889,2970904.05973002|6239351.55059603,1100,0,0,makow,maz,Great Poland,great_poland,grtplnd,gp_maz_and_sier
0605,maz_mkw,1727,400,2970904.05973002|6239351.55059603,1100,0,0,makow,maz,Great Poland,great_poland,grtplnd,gp_maz_and_sier
0605,maz_mkw,1728,400,2970904.05973002|6239351.55059603,1100,0,0,makow,maz,Great Poland,great_poland,grtplnd,gp_maz_and_sier
0605,maz_mkw,1729,600,2970904.05973002|6239351.55059603,1100,0,0,makow,maz,Great Poland,great_poland,grtplnd,gp_maz_and_sier
0605,maz_mkw,1731,717,2970904.05973002|6239351.55059603,1100,0,0,makow,maz,Great Poland,great_poland,grtplnd,gp_maz_and_sier
0605,maz_mkw,1732,840,2970904.05973002|6239351.55059603,1100,0,0,makow,maz,Great Poland,great_poland,grtplnd,gp_maz_and_sier
0605,maz_mkw,1733,600,2970904.05973002|6239351.55059603,1100,0,0,makow,maz,Great Poland,great_poland,grtplnd,gp_maz_and_sier
0605,maz_mkw,1734,600,2970904.05973002|6239351.55059603,1100,0,0,makow,maz,Great Poland,great_poland,grtplnd,gp_maz_and_sier
0605,maz_mkw,1735,600,2970904.05973002|6239351.55059603,1100,0,0,makow,maz,Great Poland,great_poland,grtplnd,gp_maz_and_sier
0605,maz_mkw,1736,600,2970904.05973002|6239351.55059603,1100,0,0,makow,maz,Great Poland,great_poland,grtplnd,gp_maz_and_sier
0605,maz_mkw,1737,600,2970904.05973002|6239351.55059603,1100,0,0,makow,maz,Great Poland,great_poland,grtplnd,gp_maz_and_sier
0605,maz_mkw,1738,600,2970904.05973002|6239351.55059603,1100,0,0,makow,maz,Great Poland,great_poland,grtplnd,gp_maz_and_sier
0605,maz_mkw,1739,600,2970904.05973002|6239351.55059603,1100,0,0,makow,maz,Great Poland,great_poland,grtplnd,gp_maz_and_sier
0605,maz_mkw,1741,800,2970904.05973002|6239351.55059603,1100,0,0,makow,maz,Great Poland,great_poland,grtplnd,gp_maz_and_sier
0605,maz_mkw,1742,800,2970904.05973002|6239351.55059603,1100,0,0,makow,maz,Great Poland,great_poland,grtplnd,gp_maz_and_sier
0605,maz_mkw,1743,950,2970904.05973002|6239351.55059603,1100,0,0,makow,maz,Great Poland,great_poland,grtplnd,gp_maz_and_sier
0605,maz_mkw,1744,800,2970904.05973002|6239351.55059603,1100,0,0,makow,maz,Great Poland,great_poland,grtplnd,gp_maz_and_sier
0605,maz_mkw,1745,800,2970904.05973002|6239351.55059603,1100,0,0,makow,maz,Great Poland,great_poland,grtplnd,gp_maz_and_sier
0605,maz_mkw,1746,700,2970904.05973002|6239351.55059603,1100,0,0,makow,maz,Great Poland,great_poland,grtplnd,gp_maz_and_sier
0605,maz_mkw,1747,800,2970904.05973002|6239351.55059603,1100,0,0,makow,maz,Great Poland,great_poland,grtplnd,gp_maz_and_sier
